time,BTC,XRP,BNB,ADA,LINK,ZEC,TRX,LTC,PAXG,AVAX,BCH,XAUT,AAVE,UNI,DASH,DOT,XLM,HBAR,NEAR,XMR,SNX,CRV,FET,FIL,BTCB,MLN,ZEN,ATOM,INJ,ALGO,ETC,OKB,RUNE,XDC,STORJ,COMP,BAT,VET,MANA,AR,SUSHI,CRO,AXS,TRB,OM,DEGO,CHZ,RSR,NEO,ZRX,VRA,THETA,KNC,QNT,UMA,XTZ,CELO,QTUM,CLO,CHR,EGLD,BSV,ACH,XYO,STEEM,LPT,IOTX,XVG,BEAM,KDA,YFI,CTC,KSM,ARPA,NMR,WAVES,PRO,ARK,ETH,SOL,DOGE
2025-01-10,94710.29,2.341,692.81,0.9303,20.25,48.28,0.2443,103.97,2687.33,36.68,449.98,2653.1,285.79,13.94,37.54,6.732,0.4143,0.2816,5.084,199.48,1.823,0.826,1.328,5.212,71979.82,18.09,24.53,6.649,21.58,0.3725,25.67,47.97,3.487,0.09521,0.5497,77.12,0.2544,0.04522,0.5034,16.13,1.49,0.1438,6.338,59.55,3.986,2.764,0.08373,0.01333,15.19,0.5084,0.004158,2.171,0.6188,103.72,2.572,1.284,0.645,3.288,0.00074,0.2172,33.23,64.06,0.02336,0.01927,0.2757,13.91,0.04754,0.01189,0.02314,0.8335,8037.28,1.083,30.98,0.04649,14.99,1.846,0.9649,0.6431,3267.49,187.58,0.3339810073375702
2025-01-11,94569.95,2.576,696.51,0.9948,20.21,48.56,0.2409,104.37,2699.84,37.12,440.89,2673.0,287.2,13.64,37.28,6.738,0.4457,0.292,5.082,198.31,1.822,0.8467,1.318,5.2,71873.16,18.11,24.06,6.61,21.33,0.3779,25.54,47.56,3.453,0.1015,0.5526,79.68,0.2504,0.04523,0.4976,15.89,1.471,0.1416,6.28,58.61,3.888,2.691,0.0835,0.01315,15.29,0.5009,0.004149,2.163,0.615,107.67,2.524,1.279,0.636,3.275,0.00074,0.2155,33.72,57.56,0.02289,0.01907,0.2822,13.73,0.04689,0.01204,0.02288,0.8225,7977.21,1.102,30.73,0.0462,14.93,1.806,0.9361,0.6383,3282.22,188.0,0.34095498919487
2025-01-12,94505.67,2.503,693.1,0.9672,19.83,48.04,0.2336,102.33,2697.1,36.54,447.75,2675.7,287.82,13.62,36.79,6.628,0.4221,0.278,4.969,200.07,1.785,0.8189,1.299,5.086,71824.31,17.89,23.08,6.461,20.85,0.3601,25.26,47.9,3.366,0.1003,0.5277,77.15,0.247,0.04467,0.4803,15.5,1.441,0.1378,6.151,57.59,3.775,2.589,0.08118,0.013,14.8,0.4884,0.004026,2.112,0.6328,104.44,2.454,1.257,0.62,3.18,0.00074,0.2078,32.85,57.64,0.02224,0.0185,0.2695,13.46,0.04685,0.01143,0.02269,0.7929,7882.94,1.074,30.14,0.0455,14.7,1.748,0.9473,0.6578,3265.95,188.56,0.33595898747444153
2025-01-13,94517.66,2.523,688.37,0.9441,19.36,48.36,0.2227,98.37,2667.98,35.3,427.94,2621.92,289.54,12.89,35.37,6.393,0.4196,0.2751,4.752,202.1,1.685,0.8115,1.242,4.92,71833.42,17.32,20.53,6.285,20.1,0.3493,24.59,47.15,3.22,0.1004,0.5033,72.91,0.2374,0.04318,0.475,15.19,1.395,0.1347,6.047,55.4,3.841,2.263,0.07882,0.01237,14.37,0.4683,0.003979,2.062,0.5639,101.77,2.381,1.235,0.597,3.101,0.00074,0.2009,31.72,54.06,0.02159,0.01812,0.2591,13.04,0.04429,0.01145,0.02219,0.7646,7791.07,1.074,29.55,0.0441,13.66,1.938,0.9409,0.6465,3135.5,182.84,0.3382990062236786
2025-01-14,96526.87,2.668,698.76,0.9968,20.31,51.24,0.2208,102.43,2669.84,36.55,437.7,2633.3,295.42,13.3,37.74,6.663,0.4301,0.2871,5.05,205.67,1.783,0.8646,1.304,5.21,73360.42,18.0,24.2,6.271,21.22,0.3725,25.38,49.64,3.2,0.1091,0.5177,76.41,0.2489,0.04516,0.4967,15.83,1.453,0.1369,6.244,57.84,3.706,2.329,0.08112,0.01326,14.93,0.4873,0.004128,2.167,0.6273,104.88,2.479,1.271,0.617,3.21,0.00074,0.2094,32.62,54.9,0.02207,0.01772,0.2628,13.53,0.04573,0.01216,0.02284,0.8157,7953.15,1.1,31.55,0.0457,13.67,1.873,0.9733,0.6323,3223.68,187.5,0.3561199903488159
2025-01-15,100510.84,3.143,714.73,1.076,22.09,55.34,0.2379,117.03,2688.89,39.84,460.49,2693.7,319.91,14.55,40.16,7.162,0.4882,0.3224,5.316,208.31,1.915,0.9618,1.367,5.654,76388.24,18.6,31.79,6.668,23.12,0.4441,27.12,51.36,3.512,0.135,0.5349,83.27,0.2593,0.04905,0.5352,16.92,1.671,0.1448,6.563,60.56,3.898,2.477,0.08706,0.01437,16.17,0.5209,0.004338,2.391,0.6204,120.56,2.6,1.349,0.654,3.364,0.00074,0.2213,35.41,57.39,0.02373,0.01805,0.2627,15.18,0.04648,0.01432,0.02435,0.8619,8438.49,1.138,32.93,0.0477,14.53,1.853,1.021,0.6362,3450.54,205.91,0.3857100009918213
2025-01-16,99979.43,3.243,708.05,1.089,23.02,54.01,0.2371,124.37,2714.44,40.05,461.61,2695.45,311.2,14.1,39.52,7.149,0.4819,0.3627,5.158,221.84,1.85,0.9318,1.334,5.614,75984.37,18.45,30.26,6.592,22.71,0.4638,26.68,49.35,3.458,0.1396,0.512,80.28,0.2535,0.05116,0.5192,17.07,1.596,0.1436,6.406,59.19,3.831,2.38,0.08481,0.01435,16.12,0.5079,0.004388,2.401,0.5992,119.03,2.538,1.354,0.646,3.346,0.00074,0.2147,35.97,56.63,0.02312,0.02059,0.255,14.52,0.04938,0.01353,0.02331,0.8936,8209.62,1.092,31.82,0.0469,14.43,1.87,1.009,0.6009,3308.35,211.23,0.3767479956150055
2025-01-17,104111.13,3.294,721.91,1.134,25.1,54.92,0.2487,137.07,2701.74,41.38,489.43,2701.68,335.38,14.99,43.59,7.507,0.4879,0.3748,5.755,230.37,1.982,1.044,1.406,5.833,79124.46,19.35,29.79,7.057,24.75,0.4688,28.28,58.71,4.044,0.1418,0.534,89.62,0.264,0.05613,0.5615,18.2,1.715,0.1464,6.743,62.69,3.819,2.511,0.08983,0.01617,17.01,0.5481,0.004909,2.514,0.6203,121.68,2.841,1.419,0.684,3.507,0.00074,0.2315,37.45,59.03,0.02552,0.02071,0.2613,15.09,0.04782,0.01397,0.026,1.076,8738.59,1.138,34.23,0.05189,15.29,1.905,1.084,0.6236,3474.11,219.62,0.41593900322914124
2025-01-18,104431.52,3.266,708.78,1.103,24.08,52.0,0.2423,125.27,2688.1,39.2,465.98,2702.6,315.18,14.16,40.07,7.035,0.4901,0.3544,5.439,217.76,1.809,0.9178,1.308,5.445,79367.96,17.44,24.38,6.587,23.91,0.4449,26.89,57.78,3.753,0.1353,0.4957,84.07,0.2493,0.0516,0.5205,16.51,1.521,0.1344,6.283,57.95,3.779,2.309,0.08327,0.01467,15.78,0.5032,0.004202,2.289,0.592,115.17,2.692,1.329,0.645,3.307,0.00074,0.2083,35.53,55.89,0.02325,0.01857,0.2422,13.69,0.0438,0.01226,0.02339,0.94,8178.36,1.148,31.56,0.0484,14.21,1.807,0.9747,0.5744,3305.79,261.87,0.39608100056648254
2025-01-19,101212.56,2.955,682.38,0.9919,24.31,46.85,0.2287,115.45,2684.16,35.63,427.11,2697.09,308.85,13.28,35.68,6.24,0.4328,0.326,4.975,203.66,1.615,0.8141,1.173,4.971,76921.55,16.17,22.82,5.888,20.65,0.3974,25.4,56.38,3.269,0.1251,0.4567,80.15,0.2257,0.04539,0.4623,15.42,1.35,0.1317,5.798,52.27,3.59,2.012,0.07597,0.01344,14.18,0.4498,0.003687,1.998,0.538,103.79,2.551,1.218,0.584,2.998,0.00074,0.1827,32.02,51.05,0.02033,0.01606,0.2161,12.42,0.04062,0.01092,0.02076,0.8537,7592.95,1.032,26.94,0.0434,12.7,1.633,0.9649,0.5223,3208.96,250.59,0.35775700211524963
2025-01-20,102148.74,3.102,681.64,1.008,25.05,47.47,0.2382,118.43,2700.81,35.98,430.53,2703.1,337.04,13.51,36.27,6.371,0.4466,0.3417,5.089,207.41,1.62,0.8515,1.185,5.1,77633.04,15.92,22.25,6.064,21.61,0.4297,25.76,58.02,3.293,0.1211,0.4573,82.01,0.2314,0.04602,0.4804,14.78,1.371,0.132,5.941,51.83,3.612,2.031,0.07649,0.0137,14.42,0.4635,0.00377,2.01,0.5404,105.23,2.502,1.237,0.589,3.051,0.00074,0.1819,31.54,52.37,0.02071,0.01555,0.2198,12.26,0.04193,0.01079,0.0197,0.8386,7761.4,1.038,27.32,0.0432,12.6,1.665,0.9426,0.5159,3278.04,242.25,0.3546079993247986
2025-01-21,106155.61,3.175,692.24,1.006,26.68,49.13,0.2447,119.12,2733.75,36.96,446.43,2710.15,370.77,13.51,36.79,6.625,0.4424,0.3379,5.253,214.79,1.725,0.8572,1.307,5.254,80678.26,16.35,22.43,6.241,22.82,0.4244,27.11,58.47,3.463,0.1157,0.4665,79.98,0.2392,0.04918,0.4963,15.33,1.409,0.1392,6.11,53.73,3.659,2.109,0.0779,0.01361,14.58,0.4726,0.003847,2.115,0.5521,116.15,2.535,1.224,0.598,3.074,0.00074,0.1918,32.23,52.96,0.02151,0.01636,0.2213,12.53,0.0408,0.01108,0.02069,0.9087,7782.17,1.028,28.34,0.0441,13.21,1.645,0.9299,0.535,3327.41,250.41,0.3715769946575165
2025-01-22,103669.08,3.178,695.2,0.9821,25.27,48.52,0.2536,115.3,2754.54,36.78,435.12,2752.5,346.25,12.88,35.8,6.442,0.4284,0.3259,5.092,222.36,1.646,0.7871,1.279,4.999,78788.5,16.07,22.52,6.195,21.45,0.4053,26.79,55.54,3.196,0.1297,0.4583,76.06,0.2303,0.04779,0.4768,15.16,1.344,0.1403,5.918,52.63,3.698,2.05,0.0761,0.01271,14.2,0.4402,0.003682,2.047,0.538,113.04,2.477,1.179,0.57,2.939,0.00074,0.1874,31.02,51.71,0.02086,0.01559,0.2152,12.45,0.04045,0.0107,0.01955,0.8364,7574.79,1.008,27.4,0.0429,13.04,1.586,1.081,0.5391,3240.22,257.24,0.3630560040473938
2025-01-23,103933.88,3.12,690.02,0.9865,25.67,48.67,0.2526,116.45,2743.29,35.56,437.58,2743.2,337.47,12.81,35.54,6.352,0.431,0.3281,4.98,221.19,1.611,0.793,1.243,5.062,78989.75,16.12,22.98,6.119,20.84,0.4103,29.02,53.84,3.032,0.1168,0.4505,77.27,0.2296,0.04899,0.4798,15.0,1.348,0.1399,5.893,50.4,3.672,2.033,0.0756,0.01247,14.09,0.4408,0.003533,2.039,0.5332,108.07,2.452,1.17,0.571,2.929,0.00074,0.1876,30.85,51.41,0.02125,0.01584,0.213,12.05,0.03847,0.01045,0.01919,0.8276,7667.86,0.9562,27.47,0.0432,13.0,1.632,1.05,0.5238,3334.71,253.46,0.3523530066013336
2025-01-24,104854.78,3.101,680.4,0.9715,25.19,46.19,0.2543,118.71,2755.87,35.34,431.69,2754.8,334.87,12.46,35.01,6.317,0.4309,0.327,5.0,220.47,1.57,0.795,1.226,5.014,79689.63,15.4,20.41,6.212,20.77,0.4003,27.39,55.3,2.098,0.1123,0.4378,76.13,0.2244,0.04766,0.4713,14.27,1.314,0.1384,5.727,49.3,3.499,1.965,0.07299,0.01233,13.76,0.432,0.003436,1.977,0.5164,106.59,2.316,1.145,0.56,2.869,0.00074,0.1807,29.94,50.76,0.02052,0.01523,0.232,11.78,0.03805,0.009664,0.0182,0.7824,7479.38,1.043,27.25,0.0411,12.77,1.573,1.045,0.5264,3309.55,253.36,0.350739985704422
2025-01-25,104733.15,3.107,686.32,0.9764,24.92,46.39,0.2534,123.87,2765.68,36.6,445.48,2760.77,326.36,12.09,35.2,6.321,0.417,0.3322,4.926,221.62,1.581,0.797,1.208,4.981,79597.19,15.74,19.95,6.194,20.65,0.4033,27.04,55.36,2.721,0.1107,0.4475,74.85,0.2291,0.04761,0.4739,14.48,1.317,0.1384,5.715,49.83,4.065,1.967,0.07371,0.01245,14.02,0.4362,0.003407,2.006,0.5307,107.08,2.323,1.153,0.572,2.94,0.00074,0.1748,30.11,52.39,0.02032,0.01405,0.2263,11.93,0.03892,0.00969,0.01849,0.816,7525.46,1.016,27.38,0.04161,13.02,1.594,1.048,0.5394,3317.27,256.07,0.3537760078907013
2025-01-26,102576.93,3.022,667.06,0.9528,24.86,44.74,0.2462,117.07,2757.27,35.73,425.25,2754.5,316.45,11.43,33.79,6.177,0.4063,0.3229,4.758,218.99,1.552,0.7678,1.178,4.859,77958.47,15.35,18.51,6.094,20.13,0.3817,26.18,54.22,2.519,0.1021,0.4385,72.43,0.2257,0.0452,0.4549,14.11,1.271,0.1342,5.546,48.49,4.689,1.934,0.07193,0.0128,13.67,0.4316,0.003137,1.94,0.5278,105.04,2.268,1.116,0.556,2.871,0.00074,0.1608,29.44,50.29,0.02294,0.01721,0.224,11.54,0.04324,0.009146,0.01717,0.8215,7169.43,0.9888,26.43,0.04191,12.65,1.552,1.02,0.5375,3236.13,240.88,0.336326003074646
2025-01-27,102065.72,3.055,679.55,0.9343,24.2,43.15,0.2465,115.02,2743.53,34.2,427.53,2696.58,305.09,11.0,33.19,5.951,0.4074,0.3147,4.637,214.48,1.485,0.7399,1.118,4.654,77569.95,15.33,18.92,5.992,19.17,0.3868,25.98,53.66,2.402,0.1074,0.4305,70.77,0.2251,0.04468,0.4496,13.4,1.243,0.1327,5.462,47.58,4.666,1.892,0.06979,0.01226,13.6,0.413,0.003178,1.904,0.5159,101.04,2.234,1.1,0.539,2.84,0.00074,0.1625,28.77,48.61,0.03856,0.0163,0.2138,11.43,0.04084,0.008559,0.0166,0.7583,7317.87,0.9773,25.95,0.04059,12.55,1.528,1.023,0.5165,3178.92,235.07,0.33382201194763184
2025-01-28,101284.47,3.056,660.88,0.9164,22.61,41.71,0.2399,109.94,2760.57,32.06,410.42,2754.8,284.05,11.13,31.06,5.648,0.3926,0.2989,4.281,218.18,1.419,0.6757,0.9779,4.387,76976.2,14.61,17.33,5.667,17.58,0.3627,24.98,53.12,2.055,0.1093,0.4041,67.38,0.2073,0.04235,0.416,12.69,1.152,0.1276,5.042,44.49,4.494,1.763,0.06393,0.0123,12.7,0.3898,0.003273,1.8,0.4825,97.02,2.033,1.047,0.515,2.705,0.00074,0.1464,27.22,47.48,0.0309,0.02013,0.2058,10.38,0.03876,0.007659,0.01433,0.6785,6875.96,0.9531,23.72,0.0385,11.8,1.519,1.04,0.4892,3077.11,227.2,0.31907400488853455
2025-01-29,103742.97,3.068,667.9,0.9399,23.66,42.35,0.2402,115.9,2759.68,32.79,415.17,2739.7,290.87,11.73,32.09,5.765,0.3929,0.3089,4.417,221.82,1.507,0.7005,0.9928,4.513,78844.66,14.97,18.15,5.824,18.38,0.3693,25.52,54.45,2.055,0.1078,0.4121,68.77,0.2132,0.04328,0.4281,12.88,1.202,0.1287,5.156,45.73,4.651,1.874,0.06542,0.01295,13.13,0.4013,0.003347,1.891,0.4901,101.62,2.144,1.06,0.524,2.763,0.00074,0.1561,28.09,48.45,0.0376,0.02044,0.2055,10.67,0.03783,0.008221,0.01503,0.7292,7076.45,0.9554,24.47,0.0397,12.13,1.546,1.031,0.499,3113.0,227.94,0.32386401295661926
2025-01-30,104739.58,3.128,677.56,0.9596,24.46,43.9,0.2519,130.15,2797.42,34.29,434.79,2789.5,315.44,11.97,34.06,6.124,0.4287,0.316,4.603,232.77,1.571,0.7854,1.046,4.809,79602.08,15.56,19.36,6.214,19.93,0.3876,26.26,56.03,2.203,0.1111,0.429,70.44,0.2229,0.04643,0.4482,16.29,1.27,0.131,5.455,47.97,5.634,1.987,0.07238,0.01336,13.81,0.4186,0.00338,1.952,0.5052,110.68,2.222,1.091,0.546,2.884,0.00074,0.1604,30.3,49.57,0.04545,0.02098,0.2101,11.26,0.03847,0.008736,0.01591,0.7715,7189.43,0.9615,25.92,0.04139,12.69,1.561,1.056,0.5143,3247.78,239.02,0.331508994102478
2025-01-31,102412.41,3.035,677.36,0.9423,25.15,43.1,0.2537,128.02,2804.05,34.41,423.95,2800.9,332.46,11.77,33.88,6.318,0.4139,0.3066,4.619,238.96,1.605,0.7812,1.028,4.81,77833.43,15.49,19.25,6.235,20.27,0.379,26.8,52.93,2.121,0.1073,0.4271,69.77,0.2214,0.04663,0.4478,15.79,1.276,0.1298,5.415,49.22,5.318,2.003,0.0718,0.01267,14.34,0.4134,0.003422,1.921,0.5057,111.96,2.252,1.093,0.545,3.516,0.00074,0.1595,29.7,48.79,0.04685,0.0194,0.2049,11.35,0.03766,0.008679,0.01548,0.7601,7159.32,0.9352,26.15,0.0414,13.0,1.565,1.023,0.5018,3298.27,231.64,0.32872799038887024
2025-02-01,100619.87,2.878,652.92,0.8946,22.97,39.21,0.2443,118.04,2817.33,32.1,404.03,2798.9,296.12,10.86,30.46,5.907,0.392,0.285,4.258,234.25,1.448,0.6864,0.9343,4.371,76471.1,14.94,17.0,5.818,18.29,0.3478,24.97,51.07,1.167,0.1017,0.3933,64.23,0.21,0.0434,0.4123,13.95,1.124,0.1238,5.004,44.48,5.222,1.888,0.06624,0.01151,13.48,0.3793,0.003062,1.775,0.4733,103.4,2.108,1.009,0.512,3.798,0.00074,0.1466,27.17,46.47,0.05124,0.01728,0.1935,10.25,0.03886,0.007573,0.01343,0.662,6600.0,0.8821,24.04,0.04919,12.35,1.509,0.9622,0.4699,3118.33,213.79,0.30835700035095215
2025-02-02,97665.06,2.58,617.44,0.8043,20.46,33.24,0.2255,109.14,2827.31,27.62,360.26,2792.0,258.68,9.181,26.88,5.155,0.3537,0.2532,3.75,221.76,1.261,0.5555,0.8227,3.606,74225.45,13.61,14.18,4.877,15.53,0.2998,22.5,48.63,1.337,0.09481,0.3411,55.76,0.1877,0.03771,0.356,12.5,0.9547,0.1084,4.335,38.05,4.949,1.732,0.05778,0.009711,11.45,0.3321,0.00278,1.544,0.4324,89.12,1.815,0.8871,0.458,3.053,0.00074,0.1243,23.96,41.04,0.03988,0.01626,0.1736,9.122,0.03284,0.006886,0.01206,0.559,5993.46,0.7437,20.45,0.04079,10.56,1.318,0.957,0.3965,2868.69,203.12,0.26750901341438293
2025-02-03,101451.28,2.704,617.94,0.8129,21.67,35.44,0.2287,106.98,2834.26,28.43,353.62,2805.5,276.65,9.968,26.88,5.188,0.3709,0.2752,3.779,225.6,1.262,0.5779,0.8636,3.51,77102.97,13.49,13.78,4.932,16.09,0.3132,22.07,49.8,1.496,0.1007,0.3541,57.38,0.1917,0.0391,0.3529,11.72,0.9613,0.1139,4.442,36.64,6.052,1.871,0.06252,0.009719,11.65,0.3416,0.002775,1.567,0.443,96.49,1.81,0.9396,0.453,3.118,0.00074,0.1307,24.63,43.26,0.04248,0.01823,0.1776,9.03,0.03061,0.007237,0.01276,0.6081,6355.38,0.8819,21.29,0.04009,11.3,1.319,0.9358,0.42,2884.57,216.15,0.28500398993492126
2025-02-04,97794.88,2.528,572.78,0.744,19.99,32.16,0.2245,101.16,2853.32,26.48,330.26,2825.29,272.34,9.072,25.68,4.743,0.3409,0.2501,3.396,220.1,1.103,0.5241,0.7885,3.339,74324.11,14.1,12.7,4.691,14.37,0.2914,20.69,46.89,1.362,0.09361,0.338,53.28,0.1836,0.036,0.329,10.43,0.8843,0.1064,4.116,33.58,5.798,1.707,0.05826,0.008926,11.1,0.324,0.002533,1.439,0.4209,91.33,1.627,0.8804,0.424,3.506,0.00074,0.1249,22.87,40.94,0.03842,0.01843,0.1729,8.225,0.02958,0.006748,0.01087,0.5518,6049.15,0.8994,19.95,0.0366,10.58,1.262,0.8966,0.4024,2735.05,207.09,0.26414400339126587
2025-02-05,96633.71,2.381,569.56,0.7324,19.2,32.1,0.2226,103.42,2923.84,25.85,328.11,2849.73,259.74,9.276,25.29,4.689,0.3272,0.2386,3.28,226.92,1.053,0.5132,0.7624,3.241,73441.62,13.69,12.1,4.675,14.0,0.2814,20.7,47.08,1.315,0.08965,0.3285,49.89,0.1783,0.03453,0.3269,10.18,0.8751,0.1018,4.106,34.24,5.774,1.685,0.0563,0.008783,10.76,0.3082,0.002429,1.364,0.4095,88.9,1.637,0.8644,0.42,3.243,0.00074,0.1205,21.86,39.99,0.03609,0.01673,0.1718,8.018,0.02974,0.006497,0.01025,0.5387,5908.02,0.8872,19.49,0.0348,10.24,1.247,0.9615,0.3952,2787.78,195.99,0.25623300671577454
2025-02-06,96564.27,2.326,572.05,0.7053,18.59,29.81,0.2316,101.72,2880.61,24.51,316.34,2859.27,241.51,8.983,24.63,4.491,0.3183,0.2287,3.144,222.48,0.973,0.4704,0.7131,3.12,73388.85,12.54,10.99,4.412,13.12,0.2668,19.72,45.07,1.251,0.08764,0.3113,48.52,0.169,0.03265,0.3097,9.575,0.8016,0.09589,3.92,32.99,5.861,1.604,0.0541,0.008134,10.37,0.2914,0.002302,1.3,0.385,84.17,1.534,0.8319,0.399,3.295,0.00074,0.1135,21.05,38.37,0.0322,0.02095,0.1634,7.645,0.02785,0.006046,0.009353,0.5054,5799.87,0.8642,18.65,0.0326,9.629,1.246,0.9929,0.3766,2688.4,189.77,0.24808399379253387
2025-02-07,96532.73,2.398,577.94,0.7076,18.39,30.05,0.23,103.13,2880.22,24.47,318.63,2866.06,238.1,9.01,25.05,4.592,0.3269,0.2328,3.206,205.54,0.9689,0.4775,0.7289,3.19,73364.87,12.8,11.32,4.373,13.49,0.2697,19.82,46.25,1.197,0.09187,0.3169,51.23,0.1717,0.03244,0.3142,8.945,0.8153,0.09433,4.003,32.72,5.993,1.648,0.0552,0.0083,10.45,0.2953,0.002349,1.32,0.3905,87.41,1.581,0.8372,0.409,3.146,0.00074,0.1176,21.35,39.19,0.03058,0.01953,0.1642,7.891,0.02696,0.006163,0.009244,0.5136,5673.63,0.8314,18.66,0.03551,10.19,1.265,0.9555,0.3726,2622.21,192.2,0.24661299586296082
2025-02-08,96475.59,2.42,612.64,0.7008,18.45,31.96,0.2313,104.72,2874.97,24.59,323.3,2846.99,238.83,9.142,25.76,4.746,0.3316,0.2342,3.285,214.14,0.973,0.5105,0.7345,3.308,73321.45,13.37,11.92,4.571,13.82,0.2761,20.13,47.87,1.239,0.08871,0.329,50.77,0.1802,0.03297,0.324,9.898,0.8456,0.09429,4.182,34.84,5.86,1.738,0.05801,0.008824,10.79,0.3131,0.002459,1.333,0.4115,86.39,1.65,0.878,0.424,2.995,0.00074,0.1258,21.94,39.65,0.03013,0.01853,0.1724,7.961,0.0251,0.006608,0.009862,0.5467,5770.72,0.82,19.36,0.0356,10.44,1.273,0.9772,0.4004,2632.31,199.6,0.25326600670814514
2025-02-09,96485.6,2.394,616.06,0.6819,18.27,32.52,0.2321,107.18,2903.25,24.88,324.55,2849.22,241.33,9.134,25.84,4.766,0.3141,0.2292,3.181,220.12,0.9677,0.5261,0.7691,3.312,73329.06,13.05,11.29,4.571,13.74,0.2751,20.16,47.46,1.253,0.0895,0.328,51.2,0.1767,0.03192,0.3166,8.949,0.8432,0.09337,4.188,33.98,6.152,1.696,0.0581,0.00858,10.52,0.3101,0.00244,1.28,0.4183,86.94,1.667,0.8809,0.424,2.787,0.00074,0.1242,22.33,38.98,0.02862,0.01893,0.179,7.879,0.02954,0.00657,0.009627,0.5348,5702.85,0.8189,19.06,0.0391,10.75,1.293,0.9418,0.4033,2628.72,200.5,0.24929000437259674
2025-02-10,97458.59,2.424,618.67,0.7121,18.8,32.48,0.2462,120.19,2931.47,25.67,329.33,2917.2,252.62,9.462,27.08,4.846,0.3132,0.2319,3.208,221.89,1.016,0.5334,0.769,3.427,74068.53,13.25,11.89,4.819,14.56,0.2905,20.67,48.86,1.388,0.08882,0.347,54.57,0.1845,0.03367,0.3326,8.916,0.8804,0.09434,4.324,35.14,6.067,1.721,0.05949,0.008768,10.98,0.3141,0.002545,1.368,0.4197,88.52,1.718,0.893,0.437,3.011,0.00074,0.1322,22.49,39.56,0.02918,0.01814,0.1799,8.075,0.02558,0.006548,0.01029,0.5566,5711.51,0.8266,19.42,0.0388,11.03,1.355,0.9683,0.4074,2661.17,200.36,0.25525999069213867
2025-02-11,95781.05,2.413,642.12,0.7782,18.65,33.04,0.2411,119.29,2918.31,25.4,331.31,2892.59,243.79,9.38,27.02,4.809,0.3181,0.2288,3.201,222.57,0.9639,0.5321,0.7592,3.338,72793.6,13.17,12.01,4.703,14.24,0.2859,20.24,50.67,1.347,0.09049,0.3329,55.98,0.1799,0.03317,0.3249,9.378,0.8829,0.09257,4.259,34.44,5.812,1.705,0.05811,0.008671,10.91,0.31,0.002421,1.363,0.4196,88.48,1.696,0.8642,0.435,3.256,0.00074,0.1292,22.84,39.31,0.027,0.01729,0.1749,7.89,0.027,0.006532,0.009936,0.5479,5760.88,0.816,19.91,0.0374,11.23,1.398,0.9529,0.3917,2602.78,197.98,0.2531220018863678
2025-02-12,97874.61,2.474,696.97,0.7999,19.2,32.64,0.2433,122.07,2925.1,26.5,342.96,2896.11,252.75,9.953,27.95,5.226,0.3332,0.2352,3.43,227.14,1.039,0.556,0.8225,3.477,74384.7,13.83,13.57,5.068,14.93,0.3026,21.38,51.91,1.452,0.09376,0.3524,58.26,0.1921,0.03547,0.3398,9.622,0.9636,0.095,4.449,37.89,5.801,2.027,0.06409,0.00917,11.62,0.3318,0.002681,1.436,0.4406,92.86,1.813,0.918,0.458,3.373,0.00074,0.1377,23.81,41.11,0.02714,0.01809,0.1797,8.121,0.02796,0.006983,0.01075,0.572,6047.18,0.8362,21.18,0.039,11.58,1.83,0.968,0.3997,2736.9,196.77,0.26412200927734375
2025-02-13,96632.78,2.56,664.93,0.8107,18.55,32.47,0.2342,126.67,2951.62,25.4,335.05,2933.8,256.46,9.885,27.74,5.133,0.337,0.2255,3.376,224.73,1.043,0.53,0.7771,3.403,73440.91,13.49,14.93,4.987,15.16,0.2935,21.14,51.41,1.449,0.09434,0.3468,56.08,0.1874,0.03443,0.3292,9.079,0.9344,0.09097,4.379,36.64,5.85,1.889,0.0608,0.008703,11.34,0.3221,0.002538,1.377,0.4285,91.45,1.748,0.8992,0.45,3.269,0.00074,0.1345,23.08,39.62,0.0258,0.0172,0.1774,7.872,0.02502,0.006744,0.01158,0.5699,6009.46,0.8199,20.51,0.0376,11.38,1.749,0.99,0.3933,2675.9,194.46,0.26249200105667114
2025-02-14,97508.71,2.739,659.84,0.8,19.38,33.01,0.2314,124.92,2913.98,26.39,341.58,2875.6,262.63,10.05,27.94,5.171,0.3506,0.2308,3.55,229.44,1.032,0.5282,0.8088,3.528,74106.62,13.81,14.96,4.909,15.38,0.2964,21.4,51.84,1.366,0.09903,0.3504,58.53,0.1897,0.03525,0.3389,9.438,0.9334,0.09117,4.547,37.92,7.045,1.822,0.0618,0.008836,11.45,0.3276,0.002565,1.419,0.4364,95.04,1.754,0.914,0.457,3.372,0.00074,0.1367,23.29,39.97,0.02591,0.01708,0.1783,8.13,0.02626,0.00687,0.01126,0.5829,6125.96,0.817,20.86,0.038,11.56,1.659,0.967,0.39,2726.09,199.94,0.271928995847702
